"","id","name","position","office","region","year","income","income_family","income_salary","income_salary_family","income_teaching","income_teaching_family","income_royalties","income_royalties_family","income_dividents","income_dividents_family","income_help","income_help_family","income_gifts","income_gifts_family","bank_deps","bank_deps_family","flat_area","flat_area_family","house_area","house_area_family","land_area","land_area_family","cars","cars_family","cars_cargo","cars_cargo_family","cars_info","cars_family_info","cars_info_year","cars_family_info_year"
"1786","vulyk_1_964","Ковіня Олексій Олегович","головний спеціаліст з питань захисту державних таємниць прокуратури Білоцерківського району","Прокуратура","Київська область","2014",5057,119080,0,67380,0,0,0,0,0,0,0,2500,0,0,0,0,21.33,64,0,0,0,1000,0,1,0,0,";;;;;","Chevrolet Aveo;;;;;",";;;;;","2007;;;;;"
"1787","vulyk_1_231","Широкоряд Роман Володимирович","суддя апеляційного суду Кіровоградської області","Загальний апеляційний суд","Кіровоградська область","2013",246845.62,14088,234204.65,0,0,0,0,0,0,0,12617,0,23.97,0,0,0,96,96,0,0,0.087,0,0,1,0,0,";;;;;","Citroen C4;;;;;",";;;;;","2012;;;;;"
"1788","vulyk_1_1567","Мартиняк Любов Зіновіївна","спеціаліст І категорії прокуратури Зборівського району Тернопільської області","Прокуратура","Тернопільська область","2014",25532,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.8,0,0.1,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1789","vulyk_1_375","Сватаненко Віктор Іванович","суддя апеляційного суду Одеської області","Загальний апеляційний суд","Одеська область","2013",271331,19660,271331,19660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,473,1,1,0,0,"BMW X6;;;;;","Lexus IS 300;;;;;","2008;;;;;","2007;;;;;"
"1790","vulyk_1_1687","Яковенко Ірина Петрівна","прокурор Іванківської міжрайонної прокуратури Київської області","Прокуратура","Київська область","2014",93989,114465,93626,105253,0,0,0,0,0,0,0,0,0,0,0,0,52.3,0,0,0,0,1524,1,0,0,0,"ЗАЗ Lanos;;;;;",";;;;;","2011;;;;;",";;;;;"
"1791","vulyk_1_262","Жуковська Людмила Аркадіївна","суддя Рівненського окружного адміністративного суду","Адміністративний місцевий суд","Рівненська область","2013",186403,80376,186379,78576,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,";;;;;","Mazda 323;;;;;",";;;;;","2008;;;;;"
"1792","vulyk_1_1721","Якуба Катерина Вадимівна","прокурор прокуратури Святошинського району м. Києва","Прокуратура","м. Київ","2014",91178,0,91178,0,0,0,0,0,0,0,0,0,0,0,0,0,61.3,0,0,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1793","vulyk_1_534","Фаріонова Олена Миколаївна","суддя апеляційного суду Миколаївської області","Загальний апеляційний суд","Миколаївська область","2013",259989,0,243496,0,0,0,0,0,13,0,12617,0,24,0,0,0,59.4,0,0,0,0,0,1,0,0,0,"Chevrolet Aveo;;;;;",";;;;;","2008;;;;;",";;;;;"
"1794","vulyk_1_1430","Ковтун Ігор Вікторович","старший прокурор відділу процесуального керівництва у кримінальних провадженнях прокуратури Закарпатської області","Прокуратура","Закарпатська область","2014",97923,17120,97853,11520,0,0,0,0,70,5600,0,0,0,0,30000,0,0,69.3,0,0,0,682,1,1,0,0,"Chevrolet Lacetti;;;;;","ВАЗ 21099;;;;;","2006;;;;;","2005;;;;;"
"1795","vulyk_1_154","Маровтій Сергій Іванович","оперуповноважений ВДСБЕЗ","МВС","Загальнодержавний регіон","2013",171236,56500,85136,30000,0,24000,0,0,0,0,1100,2500,0,0,0,0,0,52,150,0,800,1000,1,0,0,0,"SsangYong Kyron;;;;;",";;;;;","2011;;;;;",";;;;;"
"1796","vulyk_1_1478","Лишевська Ніна Володимирівна","спеціаліст 1 категорії Іванківської міжрайонної прокуратури","Прокуратура","Київська область","2014",97484,3030,74033,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,0,0,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1797","vulyk_1_464","Мойсив Сергій Миколайович","спеціаліст 1 категорії відділу правової експертизи міжнародних договорів управління міжнародно-правової експертизи департаменту міжнародного права та співробітництва","Міністерство юстиції","Загальнодержавний регіон","2013",26351,0,17080,0,0,0,0,0,0,0,1204,0,0,0,0,0,44.3,0,0,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1798","vulyk_1_1024","Барнасевич Надія Петрівна","прокурор прокуратури Гусятинського району Тернопільської області","Прокуратура","Тернопільська область","2014",66956,0,66956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,17800,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1799","vulyk_1_1288","Єна Андрій Леонідович","слідчий в особливо важливих справах слідчого відділу прокуратури Полтавської області","Прокуратура","Полтавська область","2014",113949,0,111569,0,0,0,0,0,2380,0,0,0,0,0,0,0,54.2,0,0,0,0,0,1,0,0,0,"ВАЗ 21043;;;;;",";;;;;","1992;;;;;",";;;;;"
"1800","vulyk_1_1334","Завезіон Євген Леонідович","старший слідчий слідчого відділу прокуратури Полтавської області","Прокуратура","Полтавська область","2014",89053,9232,88973,9232,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,1,0,0,0,"ВАЗ 211540;;;;;",";;;;;","2012;;;;;",";;;;;"
"1801","vulyk_1_1757","Гладченко Олександр Миколайович","старший прокурор відділу нагляду за додержанням законів органами внутрішніх справ при провадженні оперативно-розшукової діяльності управління нагляду за додержанням законів у кримінальному провадженні прокуратури Полтавської області","Прокуратура","Полтавська область","2014",99830,18200,99830,18200,0,0,0,0,0,0,0,0,0,0,0,0,0,86.6,25,0,4300,0,0,1,0,0,";;;;;","ВАЗ 2108;;;;;",";;;;;","1992;;;;;"
"1802","vulyk_1_111","Коструба Галина Іванівна","суддя Апеляційного суду Тернопільської області","Загальний апеляційний суд","Тернопільська область","2013",2700306.08,0,0,0,2700306.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1803","vulyk_1_250","Губернатор Микола Дмитрович","начальник Ізяславського районного управління юстиції","Головне управління юстиції","Хмельницька область","2013",87233,101313,45499,85661,0,0,0,0,0,0,4234,2692,0,0,0,0,0,0,0,90,1500,2300,1,1,0,0,"ВАЗ 21074;;;;;","ВАЗ 21117;;;;;","2006;;;;;","2009;;;;;"
"1804","vulyk_1_1106","Ткачук Наталія Леонідівна","заступник Ковельського міжрайонного прокурора Волинської області","Прокуратура","Волинська область","2014",121951,95459,121951,50224,0,0,0,0,0,0,0,0,0,45235,0,0,33.7,0,0,0,0,971,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1805","vulyk_1_123","Хуторной Віталій Михайлович","суддя господарського суду Запорізької області","Господарський місцевий суд","Запорізька область","2013",216103.2,0,216103.2,0,0,0,0,0,10600,0,0,0,0,0,0,0,53,0,0,0,0,0,1,0,0,0,"Daewoo Lanos;;;;;",";;;;;","2007;;;;;",";;;;;"
"1806","vulyk_1_1156","Боровиков Дмитро Володимирович","прокурор прокуратури Києво-Святошинського району Київської області","Прокуратура","Київська область","2014",67974,0,67974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1807","vulyk_1_1795","Сеніна Вікторія Вадимівна","головний спеціаліст відділу фінансування та бухгалтерського обліку прокуратури Полтавської області","Прокуратура","Полтавська область","2014",80641,3980,79141,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,49.4,49.4,2100,2100,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1808","vulyk_1_628","Грабовецька Наталія Володимирівна","начальник відділу з питань гуманітарного законодавства Управління державної реєстрації нормативно-правових актів Департаменту реєстрації та систематизації нормативних актів, правоосвітньої діяльності","Міністерство юстиції","","2013",1132500,155000,0,50000,0,0,0,0,0,1e+05,0,5000,0,0,4e+05,0,105,47.6,0,0,0.05,0,1,1,0,0,"Mercedes-Benz A 150;;;;;","Lexus LX-460;;;;;","2008;;;;;","2008;;;;;"
"1809","vulyk_1_399","Малярчук Ірина Анатоліївна","суддя господарського суду Одеської області","Господарський місцевий суд","Одеська область","2013",1413400.26,0,185852.53,0,0,0,0,0,52835,0,0,0,829365.5,0,0,0,234.35,0,0,0,1.0767,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1810","vulyk_1_1505","Рудковський Богдан Богданович","старший прокурор Переяслав-Хмельницькоі міжрайонної прокуратури Київської області","Прокуратура","Київська область","2014",77857.17,12930,77857.17,12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1811","vulyk_1_1536","Диковець Михайло Михайлович","начальник відділу приймання, опрацювання та аналізу оперативної інформації управління нагляду за додержанням законів у кримінальному провадженні прокуратури Закарпатської області","Прокуратура","Закарпатська область","2014",158237,45742,158237,45742,0,0,0,0,0,0,0,0,0,0,0,0,69,115,0,46,0,0.25,1,1,0,0,"Skoda Fabia;;;;;","Chevrolet Lacetti;;;;;","2006;;;;;","2006;;;;;"
"1812","vulyk_1_870","Костогриз Ярослав Олегович","стажист на посаді прокурора прокуратури Вишгородського району Київської області","Прокуратура","Київська область","2014",18099,0,18099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1813","vulyk_1_1238","Кравченко Ніна Іванівна","старший прокурор прокуратури Обухівського району Київської області на період відпустки Пержинської С. Г. для догляду за дитиною до досягнення нею триріного віку","Прокуратура","Київська область","2014",84878.06,0,84878.06,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8,0,0,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1814","vulyk_1_1606","Іващук Людмила Петрівна","прес-секретар прокурора Полтавської області","Прокуратура","Полтавська область","2014",89330,31800,88396,14640,0,0,0,0,434,0,0,0,500,0,0,0,49.4,49.4,0,0,0,0.06,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1815","vulyk_1_1714","Петрова Анастасія Олександрівна","прокурор відділу роботи з кадрами прокуратури Полтавської області","Прокуратура","Полтавська область","2014",98952,121080,98909,121080,0,0,0,0,0,0,0,0,0,0,0,0,106.7,106.7,0,0,0,0,0,1,0,0,";;;;;","Toyota Highlander;;;;;",";;;;;","2011;;;;;"
"1816","vulyk_1_940","Лінійчук Ольга Анатоліївна","головний спеціаліст з питань захисту державних таємниць Броварської міжрайонної прокуратури","Прокуратура","Київська область","2014",62560,0,62560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0.2,0,1,0,0,";;;;;","Skoda Fabia;;;;;",";;;;;","2003;;;;;"
"1817","vulyk_1_899","Никитенко Сергій Юрійович","прокурор прокуратури Заліщицького району Тернопільської області","Прокуратура","Тернопільська область","2014",64735,0,64735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Mercedes Vito;;;;;",";;;;;","1999;;;;;",";;;;;"
"1818","vulyk_1_1586","Буяновська Марія Ігорівна","головний спеціаліст відділу організаційного та кадрового забезпечення прокуратури Тернопільської прокуратури","Прокуратура","Тернопільська область","2014",49915,0,49915,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5,0,0,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1819","vulyk_1_1416","Кушнірик Володимира Адольфівна","головний спеціаліст з питань захисту державних таємниць прокуратури Тернопільського району","Прокуратура","Тернопільська область","2014",77210,149828,77210,118870,0,0,0,0,0,30958,0,0,0,0,202600,0,0,64,0,0,0,0,0,2,0,0,";;;;;","Hyundai Elantra;АЗЛК 408;;;;",";;;;;","1993;1969;;;;"
"1820","vulyk_1_1341","Онищенко Олександр Володимирович","старший прокурор прокуратури Обухівського району Київської області","Прокуратура","Київська область","2014",79542,4000,79542,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,1,0,0,0,"Skoda Fabia;;;;;",";;;;;","2005;;;;;",";;;;;"
"1821","vulyk_1_882","Опря Олександр Леонідович","стажист на посаді прокурора Іванківської міжрайонної прокуратури Київської області","Прокуратура","Київська область","2014",70819,20357,70819,20357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1822","vulyk_1_64","Цюра Оксана Василівна","провідний спеціаліст відділу з питань цін і ціноутворення управління фінансового законодавства Департаменту цивільного фінансового законодавства та законодавства з питань земельних відносин","Міністерство юстиції","Загальнодержавний регіон","2013",20868.34,107048.01,5748.34,107048.01,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,1,1,0,0,"Honda CR-V;;;;;","Honda Accord;;;;;","2010;;;;;","2009;;;;;"
"1823","vulyk_1_1257","Киця Ірина Володимирівна","головний спеціаліст з питань захисту державних таємниць прокуратури міста Нововолинська Волинської області","Прокуратура","Волинська область","2014",73467,17064,73467,17064,0,0,0,0,0,0,0,0,0,0,0,0,48.2,49.2,0,0,0,0,0,1,0,0,";;;;;","Audi A6;;;;;",";;;;;","2000;;;;;"
"1824","vulyk_1_680","Цимбалюк Володимир Олегович","провідний спеціаліст, відділу з прав людини Управління конституційного та адміністративного законодавства Департаменту конституційного, адміністративного та соціального законодавства","Міністерство юстиції","Загальнодержавний регіон","2013",42950,153913,37911,150633,0,0,0,0,0,0,5039,3280,0,0,0,0,0,44,0,0,0,0,0,1,0,0,";;;;;","Mitsubishi Outlander New;;;;;",";;;;;","2013;;;;;"
"1825","vulyk_1_1726","Коваленко Дмитро Анатолійович","прокурор відділу нагляду за додержанням законів ОВС при провадженні ОРД управління нагляду за додержанням законів у кримінальному провадженні прокуратури Полтавської області","Прокуратура","Полтавська область","2014",83776,0,83776,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1826","vulyk_1_584","Тимофєєва Ганна Олегівна","головний спеціаліст відділу планування та фінансування видатків інших бюджетних програм Департаменту планово-фінансової діяльності, бухгалтерського обліку та звітності Міністерства юстиції України","Міністерство юстиції","Загальнодержавний регіон","2013",81455,18629,81029,18629,426,0,0,0,0,0,0,0,0,0,0,0,43.7,43.7,0,0,0,0,0,1,0,0,";;;;;","Skoda Octavia Tour;;;;;",";;;;;","2008;;;;;"
"1827","vulyk_1_469","Парнюк Алла Миколаївна","начальник відділу документування та обігу документів Управління документального забезпечення Департаменту організаційного та ресурсного забезпечення","Міністерство юстиції","Загальнодержавний регіон","",96090,0,86766,0,0,0,0,0,0,0,9324,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1828","vulyk_1_1613","Левченко Сергій Олександрович","прокурор відділу приймання, опрацювання та аналізу оперативної інформації прокуратури Тернопільської області","Прокуратура","Тернопільська область","2014",93517,0,93517,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1,0,0,0,0,0,1,1,0,0,"Subaru Forester;;;;;","Subaru Impreza;;;;;","2008;;;;;","2009;;;;;"
"1829","vulyk_1_1877","Онищенко Ганна Володимирівна","міністр Кабінету Міністрів України","Кабінет міністрів (крім міністрів міністерств)","Загальнодержавний регіон","2014",107347,67812,107307,0,0,0,0,0,40,0,0,0,0,0,0,0,106.2,74.92,0,25.8,0,1796,0,2,0,0,";;;;;","Skoda Octavia Tour;ГАЗ 24-10 Волга;;;;",";;;;;","2006;1990;;;;"
"1830","vulyk_1_1276","Місюра Анастасія Іванівна","старший прокурор прокуратури Печерського району м. Києва","Прокуратура","м. Київ","2014",95225,0,94049,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1,0,0,0,"Toyota Corolla;;;;;",";;;;;","2014;;;;;",";;;;;"
"1831","vulyk_1_832","Яйчук Андрій Миколайович","заступник начальника відділу з питань кримінального та процесуального права Департаменту антикорупційного законодавства та законодавства про правосуддя Міністерства юстиції України","Міністерство юстиції","Загальнодержавний регіон","2013",134205,581474,121680,0,0,0,0,0,0,0,12525,0,0,0,0,0,0,66.9,0,0,0,0,1,0,0,0,"Opel Omega;;;;;",";;;;;","1998;;;;;",";;;;;"
"1832","vulyk_1_1810","Безкоровайна Оксана Анатоліївна","прокурор відділу представництва інтересів громадян і держави в судах управління представництва, захисту інтересів громадян та держави в суді прокуратури Тернопільської області","Прокуратура","Тернопільська область","2014",87806,102714,87610,102714,0,0,0,0,33,0,0,0,0,0,10353,0,0,0,0,0,1000,0,0,1,0,0,";;;;;","ВАЗ 21099;;;;;",";;;;;","2005;;;;;"
"1833","vulyk_1_1675","Шандиба Олександр Іванович","прокурор відділу приймання, опрацювання та аналізу оперативної інформації управління нагляду за додержанням законів у кримінальному провадженні прокуратури Полтавської області","Прокуратура","Полтавська область","2014",95020,0,95020,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5,49.5,0,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1834","vulyk_1_1404","Шимонович Юрій Ігорович","прокурор прокуратури Теребовлянського району Тернопільської області","Прокуратура","Тернопільська область","2014",58088,0,58088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1835","vulyk_1_142","Ярешко Оксана Володимирівна","суддя господарського суду Запорізької області","Господарський місцевий суд","Запорізька область","2013",12082,797332,0,0,0,0,0,0,1412,0,0,0,0,0,0,0,348,52,0,0,0.1689,0.12,1,1,0,0,"Honda Jazz;;;;;","Volkswagen Passat B7;;;;;","2007;;;;;","2013;;;;;"
"1836","vulyk_1_1000","Стовбун Володимир Олегович","старший прокурор відділу нагляду за додержанням законів органами податкової міліції управління нагляду за додержанням законів у кримінальному провадженні прокуратури Полтавської області","Прокуратура","Полтавська область","2014",93749,16096,93733,16096,0,0,0,0,16,0,0,0,0,0,0,0,54.9,54.9,0,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1837","vulyk_1_1497","Гриньо Олена Василівна","прокурор відділу роботи з кадрами прокуратури Закарпатської області","Прокуратура","Закарпатська область","2014",88798,0,88798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.2,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1838","vulyk_1_1067","Круль Наталя Леонідівна","прокурор прокуратури м. Ірпеня Київської області","Прокуратура","Київська область","2014",93103.65,0,87802.3,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1839","vulyk_1_368","Крижановська Інна Миколаївна","начальник відділу представництва інтересів держави в судах України. Управління представництва інтересів держави в судах України Департаменту судової роботи Міністерства юстиції","Міністерство юстиції","Загальнодержавний регіон","2013",140949,2294,129136,2294,49,0,0,0,0,0,11764,0,0,0,0,0,0,0,0,0,119.5,0,1,0,0,0,"Daewoo Lanos;;;;;",";;;;;","2007;;;;;",";;;;;"
"1840","vulyk_1_173","Голинський Ярослав Олегович","прокурор Володарського району Київської області","Прокуратура","Київська область","2014",138853,14124,138853,14124,0,0,0,0,0,0,0,0,0,0,0,0,76.4,0,0,0,1200,1000,1,1,0,0,"Citroen C5;;;;;","Citroen C4;;;;;","2009;;;;;","2008;;;;;"
"1841","vulyk_1_736","Мельничук Надія Миколаївна","суддя апеляційного суду Житомирської області","Загальний апеляційний суд","Житомирська область","2013",330072.01,38630.52,248891.85,0,0,0,0,0,0,0,12617,0,0,0,0,0,32.43,64.86,80.2,0,8075,2500,0,1,0,0,";;;;;","Toyota Avensis;;;;;",";;;;;","2012;;;;;"
"1842","vulyk_1_236","Сіверс Роберт Валерійович","заступник директора Департамента - начальник відділу Департаменту антикорупційного законодавства та законодавства про правосуддя","Міністерство юстиції","Загальнодержавний регіон","2013",185499,0,168709,0,0,0,0,0,0,0,16790,0,0,0,0,0,69,0,0,0,0,0,2,0,0,0,"Skoda Octavia;Nissan Qashqai;;;;",";;;;;","2007;2013;;;;",";;;;;"
"1843","vulyk_1_1447","Кулинич Ольга Олександрівна","головний спеціаліст з питань захисту державних таємниць прокуратури Яготинського району Київської області","Прокуратура","Київська область","2014",78201,47698,78201,47698,0,0,0,0,0,0,0,0,0,0,0,0,61.1,0,0,0,15000,0,1,0,0,0,"Hyundai Tucson;;;;;",";;;;;","2008;;;;;",";;;;;"
"1844","vulyk_1_370","Ківшар Оксана Василівна","начальник Ставищенського районного управління юстиції Київської області","Головне управління юстиції","Київська область","2013",50227,0,50227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1845","vulyk_1_488","Нестеренко Аліна Анатоліївна","секретар суду відділу забезпечення діяльності судової палати з розгляду кримінальних справ апеляційного суду Харківської області","Загальний апеляційний суд","Харківська область","2013",0,65374.31,0,13974.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,";;;;;","Chevrolet Aveo;;;;;",";;;;;",";;;;;"
"1846","vulyk_1_1079","Алетенко Віталій Олегович","начальник відділу нагляду за додержанням законів при виконанні судових рішень у кримінальних провадженях, а також при застосуванні інших заходів примусового характеру, пов'язаних з обмеженням особистої свободи громадян прокуратури Полтавської області","Прокуратура","Полтавська область","2014",104617,0,102324,0,0,0,0,0,0,0,0,0,0,0,0,0,20.62,62.5,0,0,0,0,1,0,0,0,"ВАЗ 21124;;;;;",";;;;;","2006;;;;;",";;;;;"
"1847","vulyk_1_1517","Будзівула Людмила Олександрівна","спеціаліст 2 категорії секретаріату прокуратури Тернопільської області","Прокуратура","Тернопільська область","2014",53801,59225,53801,59225,0,0,0,0,0,0,0,0,0,0,0,0,64.7,41.6,0,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1848","vulyk_1_729","Оробцова Раїса Іллівна","суддя апеляційного суду Луганської області","Загальний апеляційний суд","Луганська область","2013",292425,20698,238226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,2931,2565,1,0,0,0,"Ford Fiesta;;;;;",";;;;;","2005;;;;;",";;;;;"
"1849","vulyk_1_1283","Станков Олександр Петрович","старший прокурор прокуратури Печерського району м. Києва","Прокуратура","м. Київ","2014",103390,44257,103310,44203,0,0,0,0,0,0,0,0,0,0,0,0,32.2,32.2,63.85,0,0,0,1,0,0,0,"Toyota Camry;;;;;",";;;;;","2008;;;;;",";;;;;"
"1850","vulyk_1_1841","Пітель Марина Василівна","стажист на посаді прокурора прокуратури Дунаєвецького району Хмельницької області","Прокуратура","Хмельницька область","2014",20697,0,16486,0,0,0,0,0,0,0,0,0,0,0,0,0,131.6,0,0,0,0,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1851","vulyk_1_851","Баглай Іван Петрович","суддя","","","2013",332603,43993,277656,0,2000,0,0,0,136,1743,2095,1895,0,0,0,0,69,0,41,38,6594,21576,1,0,0,0,"Mitsubishi Pajero Sport;;;;;",";;;;;","2007;;;;;",";;;;;"
"1852","vulyk_1_515","Крамаренко Валерій Іванович","суддя апеляційного суду Сумської області","Загальний апеляційний суд","Сумська область","2013",361180,1074034,281563,48064,0,0,0,0,3721,718,0,0,0,0,47171,0,121.5,53.3,0,0,0,4.13,1,0,0,0,"Mitsubishi Lancer;;;;;",";;;;;","2007;;;;;",";;;;;"
"1853","vulyk_1_596","Козяр Ольга Володимирівна","провідний спеціаліст сектору організаційно-кадрової роботи та нагород Департаменту кадрової роботи та державної служби","Міністерство юстиції","Загальнодержавний регіон","2013",54202,7400,48822,7400,0,0,0,0,0,0,5380,0,0,0,0,0,52.7,52.7,0,0,1000,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1854","vulyk_1_88","Кравченко Людмила Миколаївна","заступник начальника Управління-начальник відділу","","","2013",184195,88515,164074,86174,5137,0,0,0,0,0,14984,2341,0,0,0,0,26.6,26.6,0,52,0,4800,0,1,0,0,";;;;;","Hyundai Elantra;;;;;",";;;;;","2011;;;;;"
"1855","vulyk_1_938","Кузик Дмитро Іванович","прокурор відділу представництва при виконанні судових рішень управлінян представництва, захисту інтересів громадян та держави в суді прокуратури Тернопільської області","Прокуратура","Тернопільська область","2014",102109,6113,101977,0,0,0,0,0,0,0,0,6113,0,0,0,0,0,0,0,0,1.614,0,1,0,0,1,"Hyundai Sonata;;;;;",";;;;;","2007;;;;;",";;;;;"
"1856","vulyk_1_1872","Федорчук Володимир Ярославович","заступник Міністра Кабінету Міністрів України","Кабінет міністрів (крім міністрів міністерств)","Загальнодержавний регіон","2014",205494.09,144161.8,175894.09,129054.74,0,0,0,0,0,0,29600,15107.06,0,0,476,0,160,22.86,0,0,2500,0,1,0,0,0,"Mitsubishi Outlander XL;;;;;",";;;;;","2008;;;;;",";;;;;"
"1857","vulyk_1_813","Бобрович Володимир Миколайович","голова господарського суду Житомирської області","Господарський місцевий суд","Житомирська область","2013",343385,41792,289846,41792,0,0,0,0,0,0,0,0,0,0,0,0,67.5,54,52.8,0,0,0.337,2,0,0,0,"ВАЗ 21063;Honda CR-V;;;;",";;;;;","1992;2008;;;;",";;;;;"
"1858","vulyk_1_1644","Мазуренко Олена Павлівна","прокурор прокуратури Дарницького району м. Києва","Прокуратура","м. Київ","2014",11400,115851,0,96951,0,0,0,0,0,0,0,0,0,0,0,0,94.2,94.2,0,0,0,2500,0,1,0,0,";;;;;","Renault Duster;;;;;",";;;;;","2012;;;;;"
"1859","vulyk_1_1384","Деордиця Максим Миколайович","заступник Біляївського міжрайонного прокурора Одеської області","Прокуратура","Одеська область","2014",101463,1400,101463,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,39710,600,1,1,0,0,"Mercedes-Benz W124;;;;;","Chery Kimo;;;;;","1991;;;;;","2008;;;;;"
"1860","vulyk_1_887","Стасюк Юлія Юріївна","прокурор Васильківської міжрайонної прокуратури Київської області","Прокуратура","Київська область","2014",37975,97591,27892,97591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,";;;;;","Daewoo Lanos;;;;;",";;;;;","2008;;;;;"
"1861","vulyk_1_820","Бечко Євген Миколайович","суддя Апеляційного суду Чернігівської області","Загальний апеляційний суд","Чернігівська область","2013",208736.53,0,208736.53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.15,76.8,0,0,0,0,0,1,0,0,";;;;;","Opel Kadett;;;;;",";;;;;","1986;;;;;"
"1862","vulyk_1_983","Маркицький Андрій Миколайович","старший прокурор Бориспільської міжрайонної прокуратури Київської області","Прокуратура","Київська область","2014",80370,0,80370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,";;;;;",";;;;;",";;;;;",";;;;;"
"1863","vulyk_1_755","Дембовський Сергій Георгійович","суддя Вищого спеціалізованого суду України","Вищий спеціалізований суд з розгляду цивільних і кримінальних справ","Загальнодержавний регіон","2013",636829,0,352829,0,0,0,0,0,4000,0,0,0,0,0,0,0,84.1,43.6,0,68.6,0,0.446,0,2,0,0,";;;;;","Nissan;Lexus RX 350;;;;",";;;;;","2005;2013;;;;"
"1864","vulyk_1_591","Філімонова Ірина Володимирівна","начальник Розівського районного управління юстиції Запорізької області","Головне управління юстиції","Запорізька область","2013",38077,23755,34059,23755,0,0,0,0,0,0,4018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,";;;;;","ВАЗ 21013;;;;;",";;;;;","1986;;;;;"
